start,target,distance,path,avg_time
1_소요산,2_한양대,77.79999999999998,"['1_소요산', '1_동두천', '1_보산', '1_동두천중앙', '1_지행', '1_덕정', '1_덕계', '1_양주', '1_녹양', '1_가능', '1_의정부', '1_회룡', '1_망월사', '1_도봉산', '1_도봉', '1_방학', '1_창동', '4_창동', '4_쌍문', '4_수유', '4_미아', '4_미아사거리', '4_길음', '4_성신여대입구', '4_한성대입구', '4_혜화', '4_동대문', '4_동대문역사문화공원', '2_동대문역사문화공원', '2_신당', '2_상왕십리', '2_왕십리', '2_한양대']",2.577773799809317e-05
1_오산,1_종로5가,90.0,"['1_오산', '1_오산대', '1_세마', '1_병점', '1_세류', '1_수원', '1_화서', '1_성균관대', '1_의왕', '1_당정', '1_군포', '1_금정', '1_명학', '1_안양', '1_관악', '1_석수', '1_금천구청', '1_독산', '1_가산디지털단지', '1_구로', '1_신도림', '1_영등포', '1_신길', '1_대방', '1_노량진', '1_용산', '1_남영', '1_서울역', '1_시청', '1_종각', '1_종로3가', '1_종로5가']",2.1024935025100908e-05
1_신도림,1_명학,23.0,"['1_신도림', '1_구로', '1_가산디지털단지', '1_독산', '1_금천구청', '1_석수', '1_관악', '1_안양', '1_명학']",1.1151406215503813e-05
4_반월,3_연신내,79.23333333333333,"['4_반월', '4_대야미', '4_수리산', '4_산본', '4_금정', '4_범계', '4_평촌', '4_인덕원', '4_정부과천청사', '4_과천', '4_대공원', '4_경마공원', '4_선바위', '4_남태령', '4_사당', '4_이수', '4_동작', '4_이촌', '4_신용산', '4_삼각지', '4_숙대입구', '4_서울역', '4_회현', '4_명동', '4_충무로', '3_충무로', '3_을지로3가', '3_종로3가', '3_안국', '3_경복궁', '3_독립문', '3_무악재', '3_홍제', '3_녹번', '3_불광', '3_연신내']",1.8476562884946665e-05
3_매봉,1_병점,73.08333333333333,"['3_매봉', '3_양재', '3_남부터미터널', '3_교대', '2_교대', '2_서초', '2_방배', '2_사당', '4_사당', '4_남태령', '4_선바위', '4_경마공원', '4_대공원', '4_과천', '4_정부과천청사', '4_인덕원', '4_평촌', '4_범계', '4_금정', '1_금정', '1_군포', '1_당정', '1_의왕', '1_성균관대', '1_화서', '1_수원', '1_세류', '1_병점']",1.7480629806717238e-05
1_구일,1_남영,19.5,"['1_구일', '1_구로', '1_신도림', '1_영등포', '1_신길', '1_대방', '1_노량진', '1_용산', '1_남영']",1.4810968423262239e-05
4_범계,1_화서,24.0,"['4_범계', '4_금정', '1_금정', '1_군포', '1_당정', '1_의왕', '1_성균관대', '1_화서']",1.1545666105424364e-05
1_석계,2_용답,23.21666666666667,"['1_석계', '1_신이문', '1_외대앞', '1_회기', '1_청량리', '1_제기동', '1_신설동', '2_신설동', '2_용두', '2_신답', '2_용답']",3.162786403360466e-05
1_백운,3_교대,56.68333333333334,"['1_백운', '1_부평', '1_부개', '1_송내', '1_중동', '1_부천', '1_소사', '1_역곡', '1_온수', '1_오류동', '1_개봉', '1_구일', '1_구로', '1_신도림', '2_신도림', '2_대림', '2_구로디지털단지', '2_신대방', '2_신림', '2_봉천', '2_서울대입구', '2_낙성대', '2_사당', '2_방배', '2_서초', '2_교대', '3_교대']",1.5844369772821665e-05
5_방화,4_당고개,81.5,"['5_방화', '5_개화산', '5_김포공항', '5_송정', '5_마곡', '5_발산', '5_우장산', '5_화곡', '5_까치산', '5_신정', '5_목동', '5_오목교', '5_양평', '5_영등포구청', '2_영등포구청', '2_당산', '2_합정', '2_홍대입구', '2_신촌', '2_이대', '2_아현', '2_충정로', '2_시청', '2_을지로입구', '2_을지로3가', '2_을지로4가', '2_동대문역사문화공원', '4_동대문역사문화공원', '4_동대문', '4_혜화', '4_한성대입구', '4_성신여대입구', '4_길음', '4_미아사거리', '4_미아', '4_수유', '4_쌍문', '4_창동', '4_노원', '4_상계', '4_당고개']",2.117220040721198e-05
4_중앙,1_보산,131.66666666666666,"['4_중앙', '4_한대앞', '4_상록수', '4_반월', '4_대야미', '4_수리산', '4_산본', '4_금정', '4_범계', '4_평촌', '4_인덕원', '4_정부과천청사', '4_과천', '4_대공원', '4_경마공원', '4_선바위', '4_남태령', '4_사당', '4_이수', '4_동작', '4_이촌', '4_신용산', '4_삼각지', '4_숙대입구', '4_서울역', '4_회현', '4_명동', '4_충무로', '4_동대문역사문화공원', '4_동대문', '4_혜화', '4_한성대입구', '4_성신여대입구', '4_길음', '4_미아사거리', '4_미아', '4_수유', '4_쌍문', '4_창동', '1_창동', '1_방학', '1_도봉', '1_도봉산', '1_망월사', '1_회룡', '1_의정부', '1_가능', '1_녹양', '1_양주', '1_덕계', '1_덕정', '1_지행', '1_동두천중앙', '1_보산']",1.770686940290034e-05
1_동인천,4_길음,82.21666666666667,"['1_동인천', '1_도원', '1_제물포', '1_도화', '1_주안', '1_간석', '1_동암', '1_백운', '1_부평', '1_부개', '1_송내', '1_중동', '1_부천', '1_소사', '1_역곡', '1_온수', '1_오류동', '1_개봉', '1_구일', '1_구로', '1_신도림', '1_영등포', '1_신길', '1_대방', '1_노량진', '1_용산', '1_남영', '1_서울역', '4_서울역', '4_회현', '4_명동', '4_충무로', '4_동대문역사문화공원', '4_동대문', '4_혜화', '4_한성대입구', '4_성신여대입구', '4_길음']",1.3394333655014634e-05
1_인천,5_하남시청,118.88333333333333,"['1_인천', '1_동인천', '1_도원', '1_제물포', '1_도화', '1_주안', '1_간석', '1_동암', '1_백운', '1_부평', '1_부개', '1_송내', '1_중동', '1_부천', '1_소사', '1_역곡', '1_온수', '1_오류동', '1_개봉', '1_구일', '1_구로', '1_신도림', '1_영등포', '1_신길', '1_대방', '1_노량진', '1_용산', '1_남영', '1_서울역', '4_서울역', '4_회현', '4_명동', '4_충무로', '4_동대문역사문화공원', '2_동대문역사문화공원', '2_신당', '2_상왕십리', '2_왕십리', '5_왕십리', '5_마장', '5_답십리', '5_장한평', '5_군자', '5_아차산', '5_광나루', '5_천호', '5_강동', '5_길동', '5_굽은다리', '5_명일', '5_고덕', '5_상일동', '5_강일', '5_미사', '5_하남풍산', '5_하남시청']",1.6084736368308466e-05
4_평촌,3_백석,84.73333333333333,"['4_평촌', '4_인덕원', '4_정부과천청사', '4_과천', '4_대공원', '4_경마공원', '4_선바위', '4_남태령', '4_사당', '4_이수', '4_동작', '4_이촌', '4_신용산', '4_삼각지', '4_숙대입구', '4_서울역', '4_회현', '4_명동', '4_충무로', '3_충무로', '3_을지로3가', '3_종로3가', '3_안국', '3_경복궁', '3_독립문', '3_무악재', '3_홍제', '3_녹번', '3_불광', '3_연신내', '3_구파발', '3_지축', '3_삼송', '3_원흥', '3_원당', '3_화정', '3_대곡', '3_백석']",1.6077636973932386e-05
4_동대문,1_세마,84.0,"['4_동대문', '4_동대문역사문화공원', '4_충무로', '4_명동', '4_회현', '4_서울역', '4_숙대입구', '4_삼각지', '4_신용산', '4_이촌', '4_동작', '4_이수', '4_사당', '4_남태령', '4_선바위', '4_경마공원', '4_대공원', '4_과천', '4_정부과천청사', '4_인덕원', '4_평촌', '4_범계', '4_금정', '1_금정', '1_군포', '1_당정', '1_의왕', '1_성균관대', '1_화서', '1_수원', '1_세류', '1_병점', '1_세마']",1.129580195993185e-05
1_동암,2_을지로4가,59.13333333333333,"['1_동암', '1_백운', '1_부평', '1_부개', '1_송내', '1_중동', '1_부천', '1_소사', '1_역곡', '1_온수', '1_오류동', '1_개봉', '1_구일', '1_구로', '1_신도림', '2_신도림', '2_문래', '2_영등포구청', '2_당산', '2_합정', '2_홍대입구', '2_신촌', '2_이대', '2_아현', '2_충정로', '2_시청', '2_을지로입구', '2_을지로3가', '2_을지로4가']",1.5273600971947114e-05
4_미아,2_합정,34.63333333333333,"['4_미아', '4_미아사거리', '4_길음', '4_성신여대입구', '4_한성대입구', '4_혜화', '4_동대문', '4_동대문역사문화공원', '2_동대문역사문화공원', '2_을지로4가', '2_을지로3가', '2_을지로입구', '2_시청', '2_충정로', '2_아현', '2_이대', '2_신촌', '2_홍대입구', '2_합정']",2.3375067394226788e-05
3_대화,4_진접,99.23333333333333,"['3_대화', '3_주엽', '3_정발산', '3_마두', '3_백석', '3_대곡', '3_화정', '3_원당', '3_원흥', '3_삼송', '3_지축', '3_구파발', '3_연신내', '3_불광', '3_녹번', '3_홍제', '3_무악재', '3_독립문', '3_경복궁', '3_안국', '3_종로3가', '3_을지로3가', '3_충무로', '4_충무로', '4_동대문역사문화공원', '4_동대문', '4_혜화', '4_한성대입구', '4_성신여대입구', '4_길음', '4_미아사거리', '4_미아', '4_수유', '4_쌍문', '4_창동', '4_노원', '4_상계', '4_당고개', '4_별가람', '4_오남', '4_진접']",1.5944465606783826e-05
1_청량리,3_신사,25.43333333333333,"['1_청량리', '1_제기동', '1_신설동', '1_동묘앞', '1_동대문', '4_동대문', '4_동대문역사문화공원', '4_충무로', '3_충무로', '3_동대입구', '3_약수', '3_금호', '3_옥수', '3_압구정', '3_신사']",2.3743135776991646e-05
2_충정로,2_상왕십리,12.5,"['2_충정로', '2_시청', '2_을지로입구', '2_을지로3가', '2_을지로4가', '2_동대문역사문화공원', '2_신당', '2_상왕십리']",2.0418036729097367e-05
3_대곡,1_시청,43.13333333333333,"['3_대곡', '3_화정', '3_원당', '3_원흥', '3_삼송', '3_지축', '3_구파발', '3_연신내', '3_불광', '3_녹번', '3_홍제', '3_무악재', '3_독립문', '3_경복궁', '3_안국', '3_종로3가', '1_종로3가', '1_종각', '1_시청']",1.7741669823105136e-05
2_합정,1_외대앞,36.4,"['2_합정', '2_홍대입구', '2_신촌', '2_이대', '2_아현', '2_충정로', '2_시청', '1_시청', '1_종각', '1_종로3가', '1_종로5가', '1_동대문', '1_동묘앞', '1_신설동', '1_제기동', '1_청량리', '1_회기', '1_외대앞']",3.485270232583086e-05
1_소사,4_별가람,78.21666666666667,"['1_소사', '1_역곡', '1_온수', '1_오류동', '1_개봉', '1_구일', '1_구로', '1_신도림', '1_영등포', '1_신길', '1_대방', '1_노량진', '1_용산', '1_남영', '1_서울역', '4_서울역', '4_회현', '4_명동', '4_충무로', '4_동대문역사문화공원', '4_동대문', '4_혜화', '4_한성대입구', '4_성신여대입구', '4_길음', '4_미아사거리', '4_미아', '4_수유', '4_쌍문', '4_창동', '4_노원', '4_상계', '4_당고개', '4_별가람']",1.3873631057019034e-05
1_소사,5_마포,31.2,"['1_소사', '1_역곡', '1_온수', '1_오류동', '1_개봉', '1_구일', '1_구로', '1_신도림', '1_영등포', '1_신길', '5_신길', '5_여의도', '5_여의나루', '5_마포']",2.404446325575312e-05
4_경마공원,4_금정,17.5,"['4_경마공원', '4_대공원', '4_과천', '4_정부과천청사', '4_인덕원', '4_평촌', '4_범계', '4_금정']",1.0697134227181474e-05
1_개봉,5_여의나루,18.7,"['1_개봉', '1_구일', '1_구로', '1_신도림', '1_영등포', '1_신길', '5_신길', '5_여의도', '5_여의나루']",2.165413461625576e-05
1_양주,5_목동,76.16666666666666,"['1_양주', '1_녹양', '1_가능', '1_의정부', '1_회룡', '1_망월사', '1_도봉산', '1_도봉', '1_방학', '1_창동', '4_창동', '4_쌍문', '4_수유', '4_미아', '4_미아사거리', '4_길음', '4_성신여대입구', '4_한성대입구', '4_혜화', '4_동대문', '4_동대문역사문화공원', '2_동대문역사문화공원', '2_을지로4가', '2_을지로3가', '2_을지로입구', '2_시청', '2_충정로', '2_아현', '2_이대', '2_신촌', '2_홍대입구', '2_합정', '2_당산', '2_영등포구청', '5_영등포구청', '5_양평', '5_오목교', '5_목동']",2.047499680581192e-05
3_오금,4_고잔,81.08333333333333,"['3_오금', '3_경찰병원', '3_가락시장', '3_수서', '3_일원', '3_대청', '3_학여울', '3_대치', '3_도곡', '3_매봉', '3_양재', '3_남부터미터널', '3_교대', '2_교대', '2_서초', '2_방배', '2_사당', '4_사당', '4_남태령', '4_선바위', '4_경마공원', '4_대공원', '4_과천', '4_정부과천청사', '4_인덕원', '4_평촌', '4_범계', '4_금정', '4_산본', '4_수리산', '4_대야미', '4_반월', '4_상록수', '4_한대앞', '4_중앙', '4_고잔']",1.891939318738878e-05
2_구로디지털단지,3_남부터미터널,23.05,"['2_구로디지털단지', '2_신대방', '2_신림', '2_봉천', '2_서울대입구', '2_낙성대', '2_사당', '2_방배', '2_서초', '2_교대', '3_교대', '3_남부터미터널']",1.7480530853693684e-05
1_직산,5_강동,139.81666666666666,"['1_직산', '1_성환', '1_평택', '1_지제', '1_서정리', '1_송탄', '1_진위', '1_오산', '1_오산대', '1_세마', '1_병점', '1_세류', '1_수원', '1_화서', '1_성균관대', '1_의왕', '1_당정', '1_군포', '1_금정', '4_금정', '4_범계', '4_평촌', '4_인덕원', '4_정부과천청사', '4_과천', '4_대공원', '4_경마공원', '4_선바위', '4_남태령', '4_사당', '2_사당', '2_방배', '2_서초', '2_교대', '3_교대', '3_남부터미터널', '3_양재', '3_매봉', '3_도곡', '3_대치', '3_학여울', '3_대청', '3_일원', '3_수서', '3_가락시장', '3_경찰병원', '3_오금', '5_오금', '5_방이', '5_올림픽공원', '5_둔촌동', '5_강동']",1.735680464965602e-05
1_동대문,1_회룡,36.86666666666667,"['1_동대문', '4_동대문', '4_혜화', '4_한성대입구', '4_성신여대입구', '4_길음', '4_미아사거리', '4_미아', '4_수유', '4_쌍문', '4_창동', '1_창동', '1_방학', '1_도봉', '1_도봉산', '1_망월사', '1_회룡']",1.8041697330772877e-05
2_신당,1_동두천중앙,63.3,"['2_신당', '2_동대문역사문화공원', '4_동대문역사문화공원', '4_동대문', '4_혜화', '4_한성대입구', '4_성신여대입구', '4_길음', '4_미아사거리', '4_미아', '4_수유', '4_쌍문', '4_창동', '1_창동', '1_방학', '1_도봉', '1_도봉산', '1_망월사', '1_회룡', '1_의정부', '1_가능', '1_녹양', '1_양주', '1_덕계', '1_덕정', '1_지행', '1_동두천중앙']",9.948535201450189e-06
2_신대방,2_낙성대,8.0,"['2_신대방', '2_신림', '2_봉천', '2_서울대입구', '2_낙성대']",1.6170730426286657e-05
5_여의나루,5_장한평,30.766666666666666,"['5_여의나루', '5_마포', '5_공덕', '5_애오개', '5_충정로', '5_서대문', '5_광화문', '5_종로3가', '5_을지로4가', '2_을지로4가', '2_동대문역사문화공원', '2_신당', '2_상왕십리', '2_왕십리', '5_왕십리', '5_마장', '5_답십리', '5_장한평']",2.5322098129739363e-05
2_낙성대,3_가락시장,32.05,"['2_낙성대', '2_사당', '2_방배', '2_서초', '2_교대', '3_교대', '3_남부터미터널', '3_양재', '3_매봉', '3_도곡', '3_대치', '3_학여울', '3_대청', '3_일원', '3_수서', '3_가락시장']",1.76832623158892e-05
5_거여,2_양천구청,59.95,"['5_거여', '5_개롱', '5_오금', '3_오금', '3_경찰병원', '3_가락시장', '3_수서', '3_일원', '3_대청', '3_학여울', '3_대치', '3_도곡', '3_매봉', '3_양재', '3_남부터미터널', '3_교대', '2_교대', '2_서초', '2_방배', '2_사당', '2_낙성대', '2_서울대입구', '2_봉천', '2_신림', '2_신대방', '2_구로디지털단지', '2_대림', '2_신도림', '2_도림천', '2_양천구청']",1.839576871134341e-05
5_충정로,3_가락시장,46.0,"['5_충정로', '5_서대문', '5_광화문', '5_종로3가', '5_을지로4가', '2_을지로4가', '2_동대문역사문화공원', '2_신당', '2_상왕십리', '2_왕십리', '5_왕십리', '5_마장', '5_답십리', '5_장한평', '5_군자', '5_아차산', '5_광나루', '5_천호', '5_강동', '5_둔촌동', '5_올림픽공원', '5_방이', '5_오금', '3_오금', '3_경찰병원', '3_가락시장']",3.0072163402413327e-05
5_하남검단산,4_경마공원,72.98333333333333,"['5_하남검단산', '5_하남시청', '5_하남풍산', '5_미사', '5_강일', '5_상일동', '5_고덕', '5_명일', '5_굽은다리', '5_길동', '5_강동', '5_둔촌동', '5_올림픽공원', '5_방이', '5_오금', '3_오금', '3_경찰병원', '3_가락시장', '3_수서', '3_일원', '3_대청', '3_학여울', '3_대치', '3_도곡', '3_매봉', '3_양재', '3_남부터미터널', '3_교대', '2_교대', '2_서초', '2_방배', '2_사당', '4_사당', '4_남태령', '4_선바위', '4_경마공원']",1.6698530331874886e-05
3_남부터미터널,5_방화,57.28333333333333,"['3_남부터미터널', '3_교대', '2_교대', '2_서초', '2_방배', '2_사당', '2_낙성대', '2_서울대입구', '2_봉천', '2_신림', '2_신대방', '2_구로디지털단지', '2_대림', '2_신도림', '2_도림천', '2_양천구청', '2_신정네거리', '2_까치산', '5_까치산', '5_화곡', '5_우장산', '5_발산', '5_마곡', '5_송정', '5_김포공항', '5_개화산', '5_방화']",2.3379103125383457e-05
2_문래,1_인천,52.63333333333333,"['2_문래', '2_신도림', '1_신도림', '1_구로', '1_구일', '1_개봉', '1_오류동', '1_온수', '1_역곡', '1_소사', '1_부천', '1_중동', '1_송내', '1_부개', '1_부평', '1_백운', '1_동암', '1_간석', '1_주안', '1_도화', '1_제물포', '1_도원', '1_동인천', '1_인천']",1.422227166282634e-05
3_압구정,2_시청,16.066666666666666,"['3_압구정', '3_옥수', '3_금호', '3_약수', '3_동대입구', '3_충무로', '3_을지로3가', '2_을지로3가', '2_을지로입구', '2_시청']",1.482219862130781e-05
5_굽은다리,2_영등포구청,50.03333333333333,"['5_굽은다리', '5_길동', '5_강동', '5_천호', '5_광나루', '5_아차산', '5_군자', '5_장한평', '5_답십리', '5_마장', '5_왕십리', '2_왕십리', '2_상왕십리', '2_신당', '2_동대문역사문화공원', '2_을지로4가', '2_을지로3가', '2_을지로입구', '2_시청', '2_충정로', '2_아현', '2_이대', '2_신촌', '2_홍대입구', '2_합정', '2_당산', '2_영등포구청']",1.5473662642762065e-05
1_부천,1_성북,69.0,"['1_부천', '1_소사', '1_역곡', '1_온수', '1_오류동', '1_개봉', '1_구일', '1_구로', '1_신도림', '1_영등포', '1_신길', '1_대방', '1_노량진', '1_용산', '1_남영', '1_서울역', '1_시청', '1_종각', '1_종로3가', '1_종로5가', '1_동대문', '1_동묘앞', '1_신설동', '1_제기동', '1_청량리', '1_회기', '1_외대앞', '1_신이문', '1_석계', '1_성북']",2.055139630101621e-05
2_신정네거리,4_충무로,35.35,"['2_신정네거리', '2_양천구청', '2_도림천', '2_신도림', '1_신도림', '1_영등포', '1_신길', '1_대방', '1_노량진', '1_용산', '1_남영', '1_서울역', '4_서울역', '4_회현', '4_명동', '4_충무로']",1.414706736492614e-05
4_중앙,2_신답,82.03333333333333,"['4_중앙', '4_한대앞', '4_상록수', '4_반월', '4_대야미', '4_수리산', '4_산본', '4_금정', '4_범계', '4_평촌', '4_인덕원', '4_정부과천청사', '4_과천', '4_대공원', '4_경마공원', '4_선바위', '4_남태령', '4_사당', '2_사당', '2_방배', '2_서초', '2_교대', '2_강남', '2_역삼', '2_선릉', '2_삼성', '2_종합운동장', '2_잠실새내', '2_잠실', '2_잠실나루', '2_강변', '2_구의', '2_건대입구', '2_성수', '2_용답', '2_신답']",2.8784567257389425e-05
5_마천,3_원당,72.56666666666666,"['5_마천', '5_거여', '5_개롱', '5_오금', '5_방이', '5_올림픽공원', '5_둔촌동', '5_강동', '5_천호', '5_광나루', '5_아차산', '5_군자', '5_장한평', '5_답십리', '5_마장', '5_왕십리', '2_왕십리', '2_상왕십리', '2_신당', '2_동대문역사문화공원', '4_동대문역사문화공원', '4_충무로', '3_충무로', '3_을지로3가', '3_종로3가', '3_안국', '3_경복궁', '3_독립문', '3_무악재', '3_홍제', '3_녹번', '3_불광', '3_연신내', '3_구파발', '3_지축', '3_삼송', '3_원흥', '3_원당']",1.565553635979692e-05
2_영등포구청,4_대공원,32.03333333333333,"['2_영등포구청', '2_문래', '2_신도림', '2_대림', '2_구로디지털단지', '2_신대방', '2_신림', '2_봉천', '2_서울대입구', '2_낙성대', '2_사당', '4_사당', '4_남태령', '4_선바위', '4_경마공원', '4_대공원']",1.423053132990996e-05
5_오금,1_회룡,67.5,"['5_오금', '5_방이', '5_올림픽공원', '5_둔촌동', '5_강동', '5_천호', '5_광나루', '5_아차산', '5_군자', '5_장한평', '5_답십리', '5_마장', '5_왕십리', '2_왕십리', '2_상왕십리', '2_신당', '2_동대문역사문화공원', '4_동대문역사문화공원', '4_동대문', '4_혜화', '4_한성대입구', '4_성신여대입구', '4_길음', '4_미아사거리', '4_미아', '4_수유', '4_쌍문', '4_창동', '1_창동', '1_방학', '1_도봉', '1_도봉산', '1_망월사', '1_회룡']",1.1595732454831401e-05
